4348.0,65.0,35.0,6.75,4107.0,67.0,21.0,6.68,3066.0,66.0,75.0,6.7,3006.0,43.0,56.0,6.81,4539.0,26.0,68.0,6.7,2969.0,16.0,52.0,6.73,
3910.0,19.0,54.0,6.66,4086.0,32.0,41.0,6.71,3772.0,41.0,26.0,6.75,4379.0,75.0,29.0,6.72,4297.0,57.0,53.0,6.69,3626.0,59.0,50.0,6.73,
4256.0,74.0,28.0,6.67,3892.0,48.0,46.0,6.64,3858.0,12.0,31.0,6.7,4435.0,23.0,60.0,6.7,4787.0,35.0,49.0,6.68,3214.0,42.0,18.0,6.65,
4172.0,46.0,37.0,6.7,4099.0,27.0,36.0,6.72,3899.0,21.0,67.0,6.73,3684.0,56.0,27.0,6.73,3967.0,64.0,51.0,6.78,4368.0,11.0,13.0,6.67,
3385.0,38.0,71.0,6.72,4233.0,44.0,40.0,6.74,4539.0,26.0,68.0,6.77,4015.0,50.0,45.0,6.79,3742.0,24.0,55.0,6.76,3772.0,41.0,26.0,6.65,
2969.0,16.0,52.0,6.68,4795.0,71.0,70.0,6.68,3296.0,28.0,23.0,6.66,3385.0,38.0,71.0,6.69,4516.0,60.0,38.0,6.72,4081.0,20.0,58.0,6.67,
4221.0,40.0,44.0,6.64,3967.0,64.0,19.0,6.72,3668.0,37.0,17.0,6.69,4539.0,26.0,68.0,6.74,4697.0,61.0,30.0,6.71,4787.0,35.0,49.0,6.65,
3372.0,31.0,34.0,6.77,3214.0,42.0,18.0,6.69,4233.0,44.0,40.0,6.64,3663.0,52.0,39.0,6.74,4086.0,32.0,41.0,6.77,3892.0,48.0,46.0,6.72,
3889.0,25.0,14.0,6.77,3626.0,59.0,50.0,6.67,4015.0,50.0,45.0,6.72,4693.0,45.0,16.0,6.62,4172.0,46.0,37.0,6.73,3858.0,12.0,31.0,6.71,
4379.0,75.0,29.0,6.68,3006.0,43.0,56.0,6.74,3742.0,24.0,55.0,6.71,4081.0,20.0,58.0,6.69,3684.0,56.0,27.0,6.66,4099.0,27.0,36.0,6.73,
4297.0,57.0,53.0,6.7,3545.0,34.0,20.0,6.69,3269.0,63.0,12.0,6.66,4787.0,35.0,49.0,6.66,4187.0,18.0,33.0,6.62,4401.0,68.0,11.0,6.7,
3772.0,41.0,26.0,6.63,3899.0,21.0,67.0,6.64,4435.0,23.0,60.0,6.65,3372.0,31.0,34.0,6.77,4348.0,65.0,35.0,6.73,3668.0,37.0,17.0,6.69,
4368.0,11.0,13.0,6.71,3753.0,51.0,47.0,6.71,4107.0,67.0,21.0,6.67,3889.0,25.0,14.0,6.71,4256.0,74.0,28.0,6.68,4883.0,15.0,15.0,6.59,
3663.0,52.0,39.0,6.7,3066.0,66.0,75.0,6.72,4379.0,75.0,29.0,6.74,4221.0,40.0,44.0,6.74,3858.0,12.0,31.0,6.71,4516.0,60.0,38.0,6.74,
4539.0,26.0,68.0,6.71,4435.0,23.0,60.0,6.64,4086.0,32.0,41.0,6.71,4172.0,46.0,37.0,6.74,4401.0,68.0,11.0,6.78,3684.0,56.0,27.0,6.67,
3742.0,24.0,55.0,6.76,3385.0,38.0,71.0,6.73,3892.0,48.0,46.0,6.66,3967.0,64.0,51.0,6.71,3910.0,19.0,54.0,6.71,4348.0,65.0,35.0,6.74,
3899.0,21.0,67.0,6.64,4297.0,57.0,53.0,6.71,4099.0,27.0,36.0,6.7,4256.0,74.0,28.0,6.73,4233.0,44.0,40.0,6.58,4015.0,50.0,45.0,6.75,
3527.0,63.0,73.0,6.72,3942.0,75.0,45.0,6.75,3737.0,48.0,42.0,6.77,4362.0,42.0,16.0,6.77,3952.0,64.0,33.0,6.72,4645.0,33.0,72.0,6.7,
3256.0,44.0,19.0,6.68,3996.0,25.0,74.0,6.72,3679.0,59.0,49.0,6.8,3543.0,47.0,25.0,6.69,3777.0,54.0,29.0,6.69,2942.0,70.0,58.0,6.71,
4201.0,74.0,63.0,6.74,3941.0,58.0,67.0,6.7,4136.0,68.0,68.0,6.74,4189.0,35.0,51.0,6.68,3558.0,62.0,28.0,6.74,4075.0,72.0,66.0,6.69,
3568.0,22.0,31.0,6.7,4254.0,51.0,38.0,6.67,4042.0,36.0,50.0,6.69,3960.0,23.0,70.0,6.67,3436.0,27.0,61.0,6.72,3612.0,66.0,27.0,6.73,
3422.0,14.0,48.0,6.71,3795.0,50.0,20.0,6.76,3573.0,13.0,24.0,6.69,3716.0,31.0,64.0,6.69,3897.0,55.0,65.0,6.71,4052.0,40.0,44.0,6.68,
3543.0,47.0,25.0,6.7,3622.0,45.0,34.0,6.75,4024.0,53.0,14.0,6.74,4218.0,24.0,18.0,6.77,3813.0,52.0,21.0,6.78,3955.0,11.0,60.0,6.72,
3590.0,26.0,22.0,6.73,4278.0,12.0,23.0,6.75,3777.0,54.0,29.0,6.71,4150.0,39.0,59.0,6.7,4136.0,68.0,68.0,6.76,4311.0,20.0,62.0,6.73,
3679.0,59.0,49.0,6.76,4166.0,34.0,15.0,6.71,4189.0,35.0,51.0,6.69,4254.0,51.0,38.0,6.71,3719.0,56.0,32.0,6.79,4049.0,60.0,46.0,6.78,
3716.0,31.0,64.0,6.78,3623.0,71.0,36.0,6.77,3946.0,37.0,52.0,6.8,4237.0,30.0,30.0,6.72,4042.0,36.0,50.0,6.71,3558.0,62.0,28.0,6.75,
4075.0,72.0,66.0,6.68,3568.0,22.0,31.0,6.67,4278.0,12.0,23.0,6.76,3622.0,45.0,34.0,6.79,3996.0,25.0,74.0,6.78,3422.0,14.0,48.0,6.8,
3897.0,55.0,65.0,6.75,3960.0,23.0,70.0,6.58,3941.0,58.0,67.0,6.76,4024.0,53.0,14.0,6.64,4166.0,34.0,15.0,6.7,3590.0,26.0,22.0,6.81,
4238.0,15.0,17.0,6.68,3783.0,38.0,54.0,6.7,3978.0,41.0,43.0,6.74,4320.0,32.0,57.0,6.72,3406.0,28.0,47.0,6.73,4188.0,18.0,53.0,6.66,
3558.0,62.0,28.0,6.9,4237.0,30.0,30.0,6.75,3527.0,63.0,73.0,6.86,3436.0,27.0,61.0,6.91,3955.0,11.0,60.0,6.89,4201.0,74.0,63.0,6.92,
4645.0,33.0,72.0,6.82,4218.0,24.0,18.0,6.79,3679.0,59.0,49.0,6.91,4052.0,40.0,44.0,6.9,3942.0,75.0,45.0,6.89,3543.0,47.0,25.0,6.86,
4049.0,60.0,46.0,6.83,4362.0,42.0,16.0,6.88,4042.0,36.0,50.0,6.79,3573.0,13.0,24.0,6.82,3612.0,66.0,27.0,6.88,3623.0,71.0,36.0,6.82,
4311.0,20.0,62.0,6.85,3952.0,64.0,33.0,6.79,3777.0,54.0,29.0,6.71,3737.0,48.0,42.0,6.83,4189.0,35.0,51.0,6.77,3256.0,44.0,19.0,6.85,
4136.0,68.0,68.0,6.85,3813.0,52.0,21.0,6.92,3795.0,50.0,20.0,6.84,4254.0,51.0,38.0,6.89,4150.0,39.0,59.0,6.93,2942.0,70.0,58.0,6.83,
4052.0,40.0,44.0,6.9,3436.0,27.0,61.0,6.81,3719.0,56.0,32.0,6.86,3955.0,11.0,60.0,6.84,4645.0,33.0,72.0,6.8,3716.0,31.0,64.0,6.88,
3946.0,37.0,52.0,6.79,3612.0,66.0,27.0,6.85,4218.0,24.0,18.0,6.86,3558.0,62.0,28.0,6.82,4201.0,74.0,63.0,6.83,3679.0,59.0,49.0,6.89,
4042.0,36.0,50.0,6.73,4049.0,60.0,46.0,6.86,3942.0,75.0,45.0,6.88,4311.0,20.0,62.0,6.88,3256.0,44.0,19.0,6.87,3527.0,63.0,73.0,6.87,
3897.0,55.0,65.0,6.81,4024.0,53.0,14.0,6.73,3978.0,41.0,43.0,6.75,3406.0,28.0,47.0,6.86,3996.0,25.0,74.0,6.87,3568.0,22.0,31.0,6.79,
3622.0,45.0,34.0,6.89,3960.0,23.0,70.0,6.79,3783.0,38.0,54.0,6.71,3590.0,26.0,22.0,6.85,4188.0,18.0,53.0,6.8,4278.0,12.0,23.0,6.83,
4238.0,15.0,17.0,6.75,4320.0,32.0,57.0,6.72,4166.0,34.0,15.0,6.78,3941.0,58.0,67.0,6.78,4075.0,72.0,66.0,6.75,3422.0,14.0,48.0,6.76,
3719.0,56.0,32.0,6.77,3573.0,13.0,24.0,6.73,3543.0,47.0,25.0,6.78,3777.0,54.0,29.0,6.75,4254.0,51.0,38.0,6.79,3946.0,37.0,52.0,6.74,
3256.0,44.0,19.0,6.75,3543.0,47.0,25.0,6.66,3719.0,56.0,32.0,6.7,4042.0,36.0,50.0,6.69,3623.0,71.0,36.0,6.66,4150.0,39.0,59.0,6.71,
4362.0,42.0,16.0,6.74,3952.0,64.0,33.0,6.76,4052.0,40.0,44.0,6.77,3406.0,28.0,47.0,6.8,3737.0,48.0,42.0,6.72,3960.0,23.0,70.0,6.65,
2942.0,70.0,58.0,6.71,3813.0,52.0,21.0,6.76,4136.0,68.0,68.0,6.72,4645.0,33.0,72.0,6.68,4320.0,32.0,57.0,6.65,3955.0,11.0,60.0,6.77,
3555.0,19.0,69.0,6.67,3795.0,50.0,20.0,6.71,4218.0,24.0,18.0,6.76,4049.0,60.0,46.0,6.75,3527.0,63.0,73.0,6.72,3622.0,45.0,34.0,6.76,
4254.0,51.0,38.0,6.65,3941.0,58.0,67.0,6.73,3558.0,62.0,28.0,6.76,4311.0,20.0,62.0,6.67,3777.0,54.0,29.0,6.73,3942.0,75.0,45.0,6.76,
4075.0,72.0,66.0,6.67,4166.0,34.0,15.0,6.7,3436.0,27.0,61.0,6.74,4201.0,74.0,63.0,6.76,4278.0,12.0,23.0,6.76,4189.0,35.0,51.0,6.65,
4237.0,30.0,30.0,6.65,4188.0,18.0,53.0,6.66,3256.0,44.0,19.0,6.72,2942.0,70.0,58.0,6.75,3960.0,23.0,70.0,6.7,3679.0,59.0,49.0,6.68,
3719.0,56.0,32.0,6.67,4052.0,40.0,44.0,6.72,3955.0,11.0,60.0,6.76,3527.0,63.0,73.0,6.82,3573.0,13.0,24.0,6.71,3716.0,31.0,64.0,6.78,
3543.0,47.0,25.0,6.73,4254.0,51.0,38.0,6.63,3555.0,19.0,69.0,6.74,4320.0,32.0,57.0,6.66,3406.0,28.0,47.0,6.69,3568.0,22.0,31.0,6.67,
4042.0,36.0,50.0,6.68,4136.0,68.0,68.0,6.71,3622.0,45.0,34.0,6.75,3422.0,14.0,48.0,6.66,3942.0,75.0,45.0,6.73,4201.0,74.0,63.0,6.73,
3941.0,58.0,67.0,6.7,3996.0,25.0,74.0,6.72,3612.0,66.0,27.0,6.76,3679.0,59.0,49.0,6.79,3436.0,27.0,61.0,6.77,3978.0,41.0,43.0,6.74,
4238.0,15.0,17.0,6.69,3783.0,38.0,54.0,6.64,4024.0,53.0,14.0,6.68,3590.0,26.0,22.0,6.74,3897.0,55.0,65.0,6.73,3946.0,37.0,52.0,6.77,
3612.0,66.0,27.0,6.79,4150.0,39.0,59.0,6.7,3422.0,14.0,48.0,6.79,4218.0,24.0,18.0,6.77,4049.0,60.0,46.0,6.81,3952.0,64.0,33.0,6.78,
4189.0,35.0,51.0,6.69,4645.0,33.0,72.0,6.65,3996.0,25.0,74.0,6.81,3558.0,62.0,28.0,6.81,3568.0,22.0,31.0,6.72,3737.0,48.0,42.0,6.79,
3942.0,75.0,45.0,6.83,3406.0,28.0,47.0,6.84,4311.0,20.0,62.0,6.75,3719.0,56.0,32.0,6.79,4362.0,42.0,16.0,6.83,2942.0,70.0,58.0,6.79,
3795.0,50.0,20.0,6.8,3897.0,55.0,65.0,6.73,4254.0,51.0,38.0,6.7,3960.0,23.0,70.0,6.7,4042.0,36.0,50.0,6.66,3527.0,63.0,73.0,6.76,
3813.0,52.0,21.0,6.84,4201.0,74.0,63.0,6.82,4049.0,60.0,46.0,6.84,3555.0,19.0,69.0,6.82,4166.0,34.0,15.0,6.79,4238.0,15.0,17.0,6.79,
3573.0,13.0,24.0,6.72,4024.0,53.0,14.0,6.73,4237.0,30.0,30.0,6.71,3612.0,66.0,27.0,6.8,3558.0,62.0,28.0,6.77,4320.0,32.0,57.0,6.7,
4218.0,24.0,18.0,6.78,3719.0,56.0,32.0,6.73,4645.0,33.0,72.0,6.81,4278.0,12.0,23.0,6.73,3946.0,37.0,52.0,6.71,4188.0,18.0,53.0,6.78,
3777.0,54.0,29.0,6.6,3955.0,11.0,60.0,6.74,3941.0,58.0,67.0,6.76,3737.0,48.0,42.0,6.82,3422.0,14.0,48.0,6.77,3590.0,26.0,22.0,6.73,
4136.0,68.0,68.0,6.74,3716.0,31.0,64.0,6.77,4166.0,34.0,15.0,6.7,3897.0,55.0,65.0,6.78,3679.0,59.0,49.0,6.79,3623.0,71.0,36.0,6.75,
3960.0,23.0,70.0,6.74,4311.0,20.0,62.0,6.72,3568.0,22.0,31.0,6.73,3573.0,13.0,24.0,6.77,4238.0,15.0,17.0,6.8,3436.0,27.0,61.0,6.74,
4024.0,53.0,14.0,6.67,3622.0,45.0,34.0,6.68,4075.0,72.0,66.0,6.72,3795.0,50.0,20.0,6.76,3543.0,47.0,25.0,6.78,4278.0,12.0,23.0,6.78,
3783.0,38.0,54.0,6.67,3777.0,54.0,29.0,6.66,4320.0,32.0,57.0,6.65,3256.0,44.0,19.0,6.76,3978.0,41.0,43.0,6.73,4052.0,40.0,44.0,6.77,
3996.0,25.0,74.0,6.67,3527.0,63.0,73.0,6.69,3946.0,37.0,52.0,6.62,3942.0,75.0,45.0,6.75,2942.0,70.0,58.0,6.72,4075.0,72.0,66.0,6.72,
3737.0,48.0,42.0,6.69,4049.0,60.0,46.0,6.73,3716.0,31.0,64.0,6.66,3813.0,52.0,21.0,6.75,4188.0,18.0,53.0,6.72,3897.0,55.0,65.0,6.7,
3679.0,59.0,49.0,6.69,3590.0,26.0,22.0,6.69,3795.0,50.0,20.0,6.7,3623.0,71.0,36.0,6.61,4189.0,35.0,51.0,6.67,4362.0,42.0,16.0,6.66,
3568.0,22.0,31.0,6.58,3978.0,41.0,43.0,6.63,4201.0,74.0,63.0,6.68,4237.0,30.0,30.0,6.62,4150.0,39.0,59.0,6.64,3783.0,38.0,54.0,6.58,
3436.0,27.0,61.0,6.65,3422.0,14.0,48.0,6.69,3952.0,64.0,33.0,6.72,4238.0,15.0,17.0,6.71,4311.0,20.0,62.0,6.74,3256.0,44.0,19.0,6.7,
3406.0,28.0,47.0,6.71,3558.0,62.0,28.0,6.7,3573.0,13.0,24.0,6.62,4024.0,53.0,14.0,6.62,4075.0,72.0,66.0,6.63,3612.0,66.0,27.0,6.72,
3946.0,37.0,52.0,6.64,4278.0,12.0,23.0,6.75,4362.0,42.0,16.0,6.75,3543.0,47.0,25.0,6.67,3716.0,31.0,64.0,6.69,4136.0,68.0,68.0,6.8,
3978.0,41.0,43.0,6.62,4042.0,36.0,50.0,6.68,3897.0,55.0,65.0,6.64,3777.0,54.0,29.0,6.62,4645.0,33.0,72.0,6.71,3795.0,50.0,20.0,6.72,
3590.0,26.0,22.0,6.74,4237.0,30.0,30.0,6.69,3737.0,48.0,42.0,6.72,3996.0,25.0,74.0,6.73,3955.0,11.0,60.0,6.74,3555.0,19.0,69.0,6.67,
4052.0,40.0,44.0,6.69,4238.0,15.0,17.0,6.68,4150.0,39.0,59.0,6.68,4189.0,35.0,51.0,6.69,4254.0,51.0,38.0,6.72,3813.0,52.0,21.0,6.8,
3623.0,71.0,36.0,6.64,3573.0,13.0,24.0,6.64,4188.0,18.0,53.0,6.69,3783.0,38.0,54.0,6.66,3952.0,64.0,33.0,6.68,4218.0,24.0,18.0,6.69,
3622.0,45.0,34.0,6.66,4320.0,32.0,57.0,6.54,3960.0,23.0,70.0,6.56,3941.0,58.0,67.0,6.62,3719.0,56.0,32.0,6.69,4166.0,34.0,15.0,6.68,
3549.0,51.0,12.0,6.74,4550.0,24.0,40.0,6.78,3073.0,42.0,26.0,6.78,4131.0,59.0,25.0,6.74,3652.0,63.0,15.0,6.79,4748.0,56.0,42.0,6.8,
3104.0,34.0,69.0,6.8,4235.0,28.0,71.0,6.77,4663.0,48.0,51.0,6.83,3696.0,58.0,45.0,6.87,3877.0,19.0,14.0,6.85,4598.0,31.0,22.0,6.76,
4023.0,53.0,64.0,6.72,4096.0,39.0,37.0,6.78,2876.0,30.0,62.0,6.77,4213.0,71.0,63.0,6.75,4561.0,14.0,23.0,6.74,4359.0,40.0,70.0,6.87,
